timestamp,temperature,humidity,pressure
2025-05-25 14:10:52,38.06,38.13,998.99
2025-05-25 14:10:57,38.24,37.76,998.98
2025-05-25 14:11:02,38.2,37.99,998.97
2025-05-25 14:11:07,38.11,37.94,998.96
2025-05-25 14:11:12,38.17,37.87,998.95
2025-05-25 14:11:17,38.06,38.56,998.95
2025-05-25 14:11:22,38.1,37.89,998.95
2025-05-25 14:11:27,38.03,37.77,998.94
2025-05-25 14:11:32,38.15,38.07,998.94
2025-05-25 14:11:37,38.26,38.02,998.99
2025-05-25 14:11:42,38.2,38.48,999.01
2025-05-25 14:11:47,38.15,38.28,999.09
2025-05-25 14:11:52,38.22,37.94,999.01
2025-05-25 14:11:57,38.17,37.53,999.02
2025-05-25 14:12:02,38.27,37.83,999.04
2025-05-25 14:12:07,38.22,37.87,999.05
2025-05-25 14:12:12,38.17,37.6,998.98
2025-05-25 14:12:17,38.04,37.73,998.98
2025-05-25 14:12:22,38.15,38.6,999.04
2025-05-25 14:12:27,38.13,37.78,999.02
2025-05-25 14:12:32,38.1,37.92,999.02
2025-05-25 14:12:37,38.24,37.93,998.99
2025-05-25 14:12:42,38.11,37.76,999.02
2025-05-25 14:12:47,38.2,37.62,999.02
2025-05-25 14:12:52,38.2,37.76,999.02
2025-05-25 14:12:57,38.2,38.66,999.02
2025-05-25 14:13:02,38.24,37.78,999.03
2025-05-25 14:13:07,38.26,37.69,999.02
2025-05-25 14:13:12,38.31,38.48,998.98
2025-05-25 14:13:17,38.24,37.79,999.03
2025-05-25 14:13:22,38.42,37.76,999.03
2025-05-25 14:13:27,38.38,37.71,999.0
2025-05-25 14:13:32,38.42,37.72,999.03
2025-05-25 14:13:37,38.31,37.83,999.06
2025-05-25 14:13:42,38.36,37.79,998.98
2025-05-25 14:13:47,38.36,37.6,999.03
2025-05-25 14:13:52,38.4,37.32,999.01
2025-05-25 14:13:57,38.36,37.98,999.03
2025-05-25 14:14:02,38.38,37.61,999.05
2025-05-25 14:14:07,38.54,37.63,999.01
2025-05-25 14:14:12,38.33,37.66,999.01
2025-05-25 14:14:17,38.43,38.2,999.04
2025-05-25 14:14:22,38.4,37.21,999.04
2025-05-25 14:14:27,38.4,37.55,999.0
2025-05-25 14:14:32,38.4,37.54,999.02
2025-05-25 14:14:37,38.43,37.73,998.98
2025-05-25 14:14:42,38.35,37.57,998.99
2025-05-25 14:14:47,38.38,37.54,999.02
2025-05-25 14:14:52,38.36,37.83,999.0
2025-05-25 14:14:57,38.31,37.75,999.02
2025-05-25 14:15:02,38.49,37.63,999.05
2025-05-25 14:15:07,38.43,37.56,999.02
2025-05-25 14:15:12,38.42,37.4,999.0
2025-05-25 14:15:17,38.54,37.52,999.02
2025-05-25 14:15:22,38.36,37.97,999.03
2025-05-25 14:15:27,38.36,38.68,999.03
2025-05-25 14:15:32,38.43,37.39,999.08
2025-05-25 14:15:37,38.42,37.6,999.03
2025-05-25 14:15:42,38.47,37.45,999.04
2025-05-25 14:15:47,38.58,37.92,999.02
2025-05-25 14:15:52,38.58,36.71,999.01
2025-05-25 14:15:57,38.5,37.49,999.04
2025-05-25 14:16:02,38.47,37.56,998.99
2025-05-25 14:16:07,38.54,36.64,999.03
2025-05-25 14:16:12,38.4,37.37,999.02
2025-05-25 14:16:17,38.54,37.62,998.99
2025-05-25 14:16:22,38.54,37.72,998.99
2025-05-25 14:16:27,38.49,37.4,998.99
2025-05-25 14:16:32,38.4,37.29,999.0
2025-05-25 14:16:37,38.42,37.94,998.98
2025-05-25 14:16:42,38.61,37.37,999.0
2025-05-25 14:16:47,38.52,37.6,998.99
2025-05-25 14:16:52,38.72,37.33,998.97
2025-05-25 14:16:57,38.47,37.31,999.01
2025-05-25 14:17:02,38.52,37.2,998.98
2025-05-25 14:17:07,38.5,36.22,999.03
2025-05-25 14:17:12,38.54,37.38,999.03
2025-05-25 14:17:17,38.54,37.08,999.03
2025-05-25 14:17:22,38.56,37.2,999.03
2025-05-25 14:17:27,38.54,37.31,999.01
2025-05-25 14:17:32,38.47,37.02,999.01
2025-05-25 14:17:37,38.49,36.91,999.01
2025-05-25 14:17:42,38.56,36.97,999.01
2025-05-25 14:17:47,38.58,37.17,999.02
2025-05-25 14:17:52,38.59,37.36,998.96
2025-05-25 14:17:57,38.56,37.35,999.02
2025-05-25 14:18:02,38.56,37.23,999.01
2025-05-25 14:18:07,38.58,37.33,998.99
2025-05-25 14:18:12,38.66,37.36,998.99
2025-05-25 14:18:17,38.66,37.42,999.02
2025-05-25 14:18:22,38.72,37.97,999.0
2025-05-25 14:18:27,38.63,37.05,998.99
2025-05-25 14:18:32,38.56,36.86,999.01
2025-05-25 14:18:38,38.68,37.25,999.01
2025-05-25 14:18:43,38.61,36.94,998.99
2025-05-25 14:18:48,38.63,36.99,999.04
2025-05-25 14:18:53,38.7,37.06,999.02
2025-05-25 14:18:58,38.73,36.98,999.0
2025-05-25 14:19:03,38.59,36.81,999.0
2025-05-25 14:19:08,38.63,37.2,999.01
2025-05-25 14:19:13,38.68,37.78,999.06
2025-05-25 14:19:18,38.63,36.88,999.05
2025-05-25 14:19:23,38.61,37.13,998.99
2025-05-25 14:19:28,38.68,37.15,998.99
2025-05-25 14:19:33,38.7,37.22,999.04
2025-05-25 14:19:38,38.7,36.74,999.05
2025-05-25 14:19:43,38.77,37.39,999.03
2025-05-25 14:19:48,38.58,36.97,999.03
2025-05-25 14:19:53,38.68,37.04,999.04
2025-05-25 14:19:58,38.68,37.17,999.0
2025-05-25 14:20:03,38.7,37.09,999.01
2025-05-25 14:20:08,38.63,37.27,999.04
2025-05-25 14:20:13,38.72,36.96,999.07
2025-05-25 14:20:18,38.68,37.07,999.08
2025-05-25 14:20:23,38.7,36.78,999.01
2025-05-25 14:20:28,38.59,37.05,999.01
2025-05-25 14:20:33,38.56,36.36,999.06
2025-05-25 14:20:38,38.68,37.32,999.05
2025-05-25 14:20:43,38.61,37.28,999.04
2025-05-25 14:20:48,38.52,37.06,999.05
2025-05-25 14:20:53,38.58,37.04,999.0
2025-05-25 14:20:58,38.68,36.87,999.03
2025-05-25 14:21:03,38.72,36.71,999.07
2025-05-25 14:21:08,38.68,37.39,999.04
2025-05-25 14:21:13,38.65,37.25,999.04
2025-05-25 14:21:18,38.72,37.1,999.07
2025-05-25 14:21:23,38.77,36.98,999.02
2025-05-25 14:21:28,38.61,36.86,999.01
2025-05-25 14:21:33,38.75,37.15,999.03
2025-05-25 14:21:38,38.7,37.88,999.02
2025-05-25 14:21:43,38.73,36.84,999.05
2025-05-25 14:21:48,38.7,36.94,999.06
2025-05-25 14:21:53,38.66,36.43,998.99
2025-05-25 14:21:58,38.72,36.79,999.08
2025-05-25 14:22:03,38.72,37.12,999.04
2025-05-25 14:22:08,38.73,37.02,999.05
2025-05-25 14:22:13,38.66,36.86,999.06
2025-05-25 14:22:18,38.7,36.7,999.04
2025-05-25 14:22:23,38.73,36.88,999.08
2025-05-25 14:22:28,38.86,37.62,999.03
2025-05-25 14:22:33,38.79,36.64,999.04
2025-05-25 15:29:57,39.44,35.96,999.16
2025-05-25 15:30:02,39.46,36.1,999.14
2025-05-25 15:30:07,39.34,37.1,999.16
2025-05-25 15:30:12,39.39,36.24,999.16
2025-05-25 15:30:17,39.36,36.19,999.12
2025-05-25 15:30:22,39.44,36.32,999.12
2025-05-25 15:30:27,39.41,36.16,999.12
2025-05-25 15:30:32,39.46,35.91,999.12
2025-05-25 15:30:37,39.37,35.81,999.11
2025-05-25 15:30:42,39.41,35.87,999.1
2025-05-25 15:30:47,39.32,35.95,999.1
2025-05-25 15:30:52,39.3,35.71,999.11
2025-05-25 15:30:57,39.37,35.8,999.11
2025-05-25 15:31:02,39.23,35.93,999.08
2025-05-25 15:31:07,39.3,35.93,999.13
2025-05-25 15:31:12,39.34,35.77,999.09
2025-05-25 15:31:17,39.43,35.58,999.06
2025-05-25 15:31:22,39.5,36.0,999.05
2025-05-25 15:31:27,39.48,35.77,999.04
2025-05-25 15:31:32,39.41,35.76,999.08
2025-05-25 15:31:37,39.53,35.1,999.03
2025-05-25 15:31:42,39.44,35.74,999.06
2025-05-25 15:31:47,39.39,35.74,999.03
2025-05-25 15:31:52,39.5,35.13,999.07
2025-05-25 15:31:57,39.36,36.39,999.08
2025-05-25 15:32:02,39.37,35.75,999.06
2025-05-25 15:32:07,39.5,35.6,999.05
2025-05-25 15:32:12,39.59,36.29,998.99
2025-05-25 15:32:17,39.57,35.82,999.05
2025-05-25 15:32:22,39.51,35.55,999.05
2025-05-25 15:32:27,39.53,35.62,999.05
2025-05-25 15:32:32,39.53,35.61,999.01
2025-05-25 15:32:37,39.5,35.7,999.04
2025-05-25 15:32:42,39.34,35.92,999.07
2025-05-25 15:32:47,39.43,35.66,999.12
2025-05-25 15:32:52,39.37,37.58,999.08
2025-05-25 15:32:57,39.41,35.63,999.09
2025-05-25 15:33:02,39.34,35.7,999.08
2025-05-25 15:33:07,39.46,35.91,999.07
2025-05-25 15:33:12,39.5,35.56,999.04
2025-05-25 15:33:17,39.48,35.67,999.01
2025-05-25 15:33:22,39.55,35.65,999.03
2025-05-25 15:33:27,39.37,35.61,999.03
2025-05-25 15:33:32,39.43,35.68,999.07
2025-05-25 15:33:37,39.39,36.07,999.03
2025-05-25 15:33:42,39.46,35.64,999.02
2025-05-25 15:33:47,39.41,35.68,999.01
2025-05-25 15:33:52,39.51,35.55,998.99
2025-05-25 15:33:57,39.62,35.69,998.97
2025-05-25 15:34:02,39.51,35.79,999.01
2025-05-25 15:34:07,39.64,35.69,998.96
2025-05-25 15:34:12,39.51,35.83,998.95
2025-05-25 15:34:17,39.57,35.77,998.93
2025-05-25 15:34:22,39.69,35.78,998.91
2025-05-25 15:34:27,39.59,35.8,998.94
2025-05-25 15:34:32,39.62,35.87,998.92
2025-05-25 15:34:37,39.66,35.7,998.91
2025-05-25 15:34:42,39.62,35.37,998.9
2025-05-25 15:34:47,39.5,35.65,998.98
2025-05-25 15:34:52,39.6,35.29,998.96
2025-05-25 15:34:57,39.67,35.86,998.95
2025-05-25 15:35:02,39.67,35.53,998.92
2025-05-25 15:35:07,39.71,35.72,998.9
2025-05-25 15:35:12,39.8,35.56,998.91
2025-05-25 15:35:17,39.76,35.34,998.89
2025-05-25 15:35:22,39.73,35.72,998.92
2025-05-25 15:35:27,39.67,34.63,998.91
2025-05-25 15:35:32,39.6,35.67,998.92
2025-05-25 15:35:37,39.59,35.44,998.93
2025-05-25 15:35:42,39.66,35.74,998.91
2025-05-25 15:35:47,39.73,34.03,998.89
2025-05-25 15:35:52,39.74,35.42,998.88
2025-05-25 15:35:57,39.69,34.86,998.91
2025-05-25 15:36:02,39.82,35.78,998.87
2025-05-25 15:36:07,39.76,35.52,998.88
2025-05-25 15:36:12,39.76,35.45,998.89
2025-05-25 15:36:17,39.74,35.69,998.89
2025-05-25 15:36:22,39.78,35.68,998.9
2025-05-25 15:36:27,39.78,35.43,998.91
2025-05-25 15:36:32,39.78,35.57,998.9
2025-05-25 15:36:37,39.64,35.3,998.86
2025-05-25 15:36:42,39.78,35.71,998.86
2025-05-25 15:36:47,39.71,35.25,998.87
2025-05-25 15:36:52,39.94,35.73,998.88
2025-05-25 15:36:57,39.74,35.34,998.89
2025-05-25 15:37:02,39.83,35.53,998.89
2025-05-25 15:37:07,39.76,35.56,998.9
2025-05-25 15:37:12,39.6,35.35,998.89
2025-05-25 15:37:17,39.48,35.78,998.96
2025-05-25 15:37:22,39.6,36.03,998.91
2025-05-25 15:37:27,39.64,35.96,998.92
2025-05-25 15:37:32,39.64,35.84,998.91
2025-05-25 15:37:37,39.66,35.96,998.89
2025-05-25 15:37:42,39.87,35.65,998.88
2025-05-25 15:37:47,39.67,35.57,998.89
2025-05-25 15:37:52,39.82,35.83,998.88
2025-05-25 15:37:57,39.71,35.69,998.92
2025-05-25 15:38:02,39.67,35.89,998.89
2025-05-25 15:38:07,39.64,34.47,998.91
2025-05-25 15:38:12,39.74,35.62,998.92
2025-05-25 15:38:17,39.74,35.67,998.91
2025-05-25 15:38:22,39.89,35.39,998.87
2025-05-25 15:38:27,39.73,35.74,998.89
2025-05-25 15:38:32,39.67,35.37,998.91
2025-05-25 15:38:37,39.83,35.34,998.91
2025-05-25 15:38:42,39.8,38.54,998.91
2025-05-25 15:38:47,39.83,35.5,998.89
2025-05-25 15:38:52,39.67,35.21,998.92
2025-05-25 15:38:57,39.82,35.35,998.86
2025-05-25 15:39:02,39.69,35.58,998.91
2025-05-25 15:39:07,39.66,35.33,998.93
2025-05-25 15:39:12,39.69,35.49,998.92
2025-05-25 15:39:17,39.59,35.11,998.92
2025-05-25 15:39:22,39.69,35.88,998.89
2025-05-25 15:39:27,39.73,35.62,998.92
2025-05-25 15:39:32,39.5,35.45,998.93
2025-05-25 15:39:37,39.53,35.72,998.97
2025-05-25 15:39:43,39.57,35.37,998.99
2025-05-25 15:39:48,39.67,35.69,998.97
2025-05-25 15:39:53,39.71,35.71,998.93
2025-05-25 15:39:58,39.66,35.8,998.95
2025-05-25 15:40:03,39.62,35.53,998.95
2025-05-25 15:40:08,39.53,35.55,998.95
2025-05-25 15:40:13,39.62,35.55,998.93
2025-05-25 15:40:18,39.78,35.22,998.93
2025-05-25 15:40:23,39.71,35.78,998.9
2025-05-25 15:40:28,39.6,35.58,998.92
2025-05-25 15:40:33,39.59,35.54,998.92
2025-05-25 15:40:38,39.62,36.73,998.93
2025-05-25 15:40:43,39.57,34.99,998.93
2025-05-25 15:40:48,39.62,35.77,998.94
2025-05-25 15:40:53,39.64,35.6,998.9
2025-05-25 15:40:58,39.67,34.84,998.92
2025-05-25 15:41:03,39.67,35.11,998.92
2025-05-25 15:41:08,39.66,35.57,998.95
2025-05-25 15:41:13,39.59,35.53,998.93
2025-05-25 15:41:18,39.67,35.89,998.95
2025-05-25 15:41:23,39.64,35.54,998.94
2025-05-25 15:41:28,39.73,35.53,998.93
2025-05-25 15:41:33,39.8,35.58,998.93
2025-05-25 15:41:38,39.67,35.56,998.93
2025-05-25 15:41:43,39.64,35.57,998.92
2025-05-25 15:41:48,39.8,35.41,998.95
2025-05-25 15:41:53,39.78,35.04,998.93
2025-05-25 15:41:58,39.83,36.32,998.95
2025-05-25 15:42:03,39.87,35.43,998.94
2025-05-25 15:42:08,39.69,35.41,998.91
2025-05-25 15:42:13,39.71,36.12,998.95
2025-05-25 15:42:18,39.71,35.09,998.94
2025-05-25 15:42:23,39.67,35.32,998.94
2025-05-25 15:42:28,39.69,35.27,998.93
2025-05-25 15:42:33,39.67,34.86,998.94
2025-05-25 15:42:38,39.62,34.86,998.95
2025-05-25 15:42:43,39.55,35.47,998.97
2025-05-25 15:42:48,39.57,35.38,998.97
2025-05-25 15:42:53,39.73,36.65,998.99
2025-05-25 15:42:58,39.66,35.88,999.0
2025-05-25 15:43:03,39.67,35.36,998.96
2025-05-25 15:43:08,39.57,35.16,998.97
2025-05-25 15:43:13,39.64,35.59,998.99
2025-05-25 15:43:18,39.59,35.09,998.99
2025-05-25 15:43:23,39.48,35.41,999.01
2025-05-25 15:43:28,39.64,35.26,998.97
2025-05-25 15:43:33,39.73,35.59,998.98
2025-05-25 15:43:38,39.71,35.55,998.96
2025-05-25 15:43:43,39.78,35.56,998.92
2025-05-25 15:43:48,39.59,35.4,998.93
2025-05-25 15:43:53,39.74,35.65,998.92
2025-05-25 15:43:58,39.5,35.27,998.98
2025-05-25 15:44:03,39.67,35.36,998.98
2025-05-25 15:44:08,39.59,35.24,998.99
2025-05-25 15:44:13,39.51,35.54,999.01
2025-05-25 15:44:18,39.57,35.36,999.01
2025-05-25 15:44:23,39.55,34.71,999.05
2025-05-25 15:44:28,39.5,35.34,999.04
2025-05-25 15:44:33,39.5,35.55,999.04
2025-05-25 15:44:38,39.34,35.53,999.09
2025-05-25 15:44:43,39.39,35.41,999.1
2025-05-25 15:44:48,39.55,35.59,999.04
2025-05-25 15:44:53,39.57,35.54,999.01
2025-05-25 15:44:58,39.6,35.76,999.03
2025-05-25 15:45:03,39.55,35.35,998.96
2025-05-25 15:45:08,39.53,35.65,999.0
2025-05-25 15:45:13,39.37,33.9,999.01
2025-05-25 15:45:18,39.46,35.57,999.02
2025-05-25 15:45:23,39.53,38.01,999.0
2025-05-25 15:45:28,39.55,35.73,999.03
2025-05-25 15:45:33,39.59,32.62,998.99
2025-05-25 15:45:38,39.59,35.59,998.97
2025-05-25 15:45:43,39.69,35.75,998.96
2025-05-25 15:45:48,39.6,35.37,998.98
2025-05-25 15:45:53,39.6,35.36,999.02
2025-05-25 15:45:58,39.62,35.38,999.03
2025-05-25 15:46:03,39.71,35.52,998.99
2025-05-25 15:46:08,39.71,35.22,998.97
2025-05-25 15:46:13,39.69,35.58,998.97
2025-05-25 15:46:18,39.76,35.61,998.96
2025-05-25 15:46:23,39.69,35.31,998.98
2025-05-25 15:46:28,39.62,35.73,998.97
2025-05-25 15:46:33,39.71,35.26,998.96
2025-05-25 15:46:38,39.59,35.36,998.97
2025-05-25 15:46:43,39.62,35.5,998.98
2025-05-25 15:46:48,39.71,35.24,998.98
2025-05-25 15:46:53,39.67,35.55,999.0
2025-05-25 15:46:58,39.64,35.6,998.99
2025-05-25 15:47:03,39.59,35.19,998.97
2025-05-25 15:47:08,39.55,35.63,998.99
2025-05-25 15:47:13,39.64,35.14,998.98
2025-05-25 15:47:18,39.57,35.45,999.02
2025-05-25 15:47:23,39.5,35.54,999.01
2025-05-25 15:47:28,39.69,35.52,998.99
2025-05-25 15:47:33,39.69,35.35,998.94
2025-05-25 15:47:38,39.66,35.3,998.94
2025-05-25 15:47:43,39.5,35.29,999.0
2025-05-25 15:47:48,39.59,35.62,998.99
2025-05-25 15:47:53,39.69,35.34,998.95
2025-05-25 15:47:58,39.66,35.28,998.97
2025-05-25 15:48:03,39.78,35.32,998.97
2025-05-25 15:48:08,39.82,35.07,998.97
2025-05-25 15:48:13,39.74,35.45,999.0
2025-05-25 15:48:18,39.64,35.13,999.0
2025-05-25 15:48:23,39.69,35.37,998.99
2025-05-25 15:48:28,39.67,35.29,998.96
2025-05-25 15:48:33,39.74,35.14,998.98
2025-05-25 15:48:38,39.57,35.21,999.05
2025-05-25 15:48:43,39.69,35.24,998.99
2025-05-25 15:48:48,39.64,35.51,998.95
2025-05-25 15:48:53,39.53,35.74,999.03
2025-05-25 15:48:58,39.66,35.68,999.01
2025-05-25 15:49:03,39.69,35.2,998.99
2025-05-25 15:49:08,39.53,35.26,999.01
2025-05-25 15:49:13,39.51,34.2,999.04
2025-05-25 15:49:18,39.6,35.6,999.1
2025-05-25 15:49:23,39.55,35.55,998.99
2025-05-25 15:49:28,39.44,35.5,999.06
2025-05-25 15:49:33,39.44,34.6,999.1
2025-05-25 15:49:38,39.5,34.39,999.04
2025-05-25 15:49:43,39.59,35.43,999.01
2025-05-25 15:49:48,39.51,35.54,999.04
2025-05-25 15:49:53,39.55,35.45,999.0
2025-05-25 15:49:58,39.6,35.69,999.01
2025-05-25 15:50:03,39.59,35.52,999.0
2025-05-25 15:50:08,39.53,35.68,999.07
2025-05-25 15:50:13,39.44,34.16,999.11
2025-05-25 15:50:18,39.36,35.88,999.09
2025-05-25 15:50:23,39.43,35.43,999.1
2025-05-25 15:50:28,39.41,35.31,999.12
2025-05-25 15:50:33,39.3,36.28,999.1
2025-05-25 15:50:38,39.39,35.43,999.09
2025-05-25 15:50:43,39.48,35.63,999.07
2025-05-25 15:50:48,39.48,35.46,999.1
2025-05-25 15:50:53,39.53,34.82,999.01
2025-05-25 15:50:59,39.55,35.39,999.04
2025-05-25 15:51:04,39.53,33.78,999.1
2025-05-25 15:51:09,39.28,35.44,999.14
2025-05-25 15:51:14,39.3,35.36,999.16
2025-05-25 15:51:19,39.44,35.83,999.15
2025-05-25 15:51:24,39.41,35.45,999.11
2025-05-25 15:51:29,39.44,35.5,999.11
2025-05-25 15:51:34,39.46,35.64,999.07
2025-05-25 15:51:39,39.34,36.39,999.09
2025-05-25 15:51:44,39.44,34.28,999.1
2025-05-25 15:51:49,39.5,35.57,999.11
2025-05-25 15:51:54,39.46,35.43,999.07
2025-05-25 15:51:59,39.43,36.42,999.07
2025-05-25 15:52:04,39.23,36.26,999.1
2025-05-25 15:52:09,39.36,35.34,999.08
2025-05-25 15:52:14,39.55,35.39,999.04
2025-05-25 15:52:19,39.44,35.79,999.05
2025-05-25 15:52:24,39.67,36.54,999.04
2025-05-25 15:52:29,39.66,35.7,999.02
2025-05-25 15:52:34,39.46,35.61,999.05
2025-05-25 15:52:39,39.43,35.23,999.12
2025-05-25 15:52:44,39.57,36.18,999.0
2025-05-25 15:52:49,39.44,35.33,999.09
2025-05-25 15:52:54,39.51,35.39,999.07
2025-05-25 15:52:59,39.57,35.15,999.05
2025-05-25 15:53:04,39.44,35.75,999.06
2025-05-25 15:53:09,39.48,35.46,999.05
2025-05-25 15:53:14,39.5,35.64,999.07
2025-05-25 15:53:19,39.51,35.41,999.0
2025-05-25 15:53:24,39.44,35.85,999.03
2025-05-25 15:53:29,39.48,35.37,999.07
2025-05-25 15:53:34,39.51,35.2,999.1
2025-05-25 15:53:39,39.53,35.54,999.05
2025-05-25 15:53:44,39.57,35.35,999.02
2025-05-25 15:53:49,39.44,35.48,999.06
2025-05-25 15:53:54,39.3,35.66,999.12
2025-05-25 15:53:59,39.43,35.48,999.09
2025-05-25 15:54:04,39.44,36.47,999.08
2025-05-25 15:54:09,39.43,35.68,999.07
2025-05-25 15:54:14,39.6,35.41,999.05
2025-05-25 15:54:19,39.48,35.6,999.05
2025-05-25 15:54:24,39.6,35.65,999.01
2025-05-25 15:54:29,39.55,35.29,999.01
2025-05-25 15:54:34,39.59,35.55,999.01
2025-05-25 15:54:39,39.55,35.43,999.04
2025-05-25 15:54:44,39.43,35.48,999.02
2025-05-25 15:54:49,39.48,35.25,999.02
2025-05-25 15:54:54,39.51,35.42,999.02
2025-05-25 15:54:59,39.51,35.29,999.03
2025-05-25 15:55:04,39.55,35.23,998.98
2025-05-25 15:55:09,39.48,35.41,999.04
2025-05-25 15:55:14,39.6,35.63,999.01
2025-05-25 15:55:19,39.59,35.19,999.02
2025-05-25 15:55:24,39.53,35.3,999.0
2025-05-25 15:55:29,39.44,34.91,999.03
2025-05-25 15:55:34,39.66,35.28,999.01
2025-05-25 15:55:39,39.41,35.35,999.07
2025-05-25 15:55:44,39.6,35.47,999.01
2025-05-25 15:55:49,39.51,35.28,999.01
2025-05-25 15:55:54,39.5,35.39,998.99
2025-05-25 15:55:59,39.5,35.04,999.01
2025-05-25 15:56:04,39.51,35.31,999.03
2025-05-25 15:56:09,39.51,35.26,999.02
2025-05-25 15:56:14,39.43,35.17,999.07
2025-05-25 15:56:19,39.43,35.59,999.04
2025-05-25 15:56:24,39.48,35.3,999.01
2025-05-25 15:56:29,39.51,35.51,999.01
2025-05-25 15:56:34,39.5,35.26,999.02
2025-05-25 15:56:39,39.51,35.41,999.03
2025-05-25 15:56:44,39.53,35.14,998.99
2025-05-25 15:56:49,39.48,35.48,999.02
2025-05-25 15:56:54,39.6,35.36,999.04
2025-05-25 15:56:59,39.57,35.33,999.06
2025-05-25 15:57:04,39.55,35.36,999.01
2025-05-25 15:57:09,39.41,35.64,999.06
2025-05-25 15:57:14,39.57,35.43,999.01
2025-05-25 15:57:19,39.48,35.22,998.97
2025-05-25 15:57:24,39.53,34.31,999.05
2025-05-25 15:57:29,39.5,35.46,998.99
2025-05-25 15:57:34,39.51,36.17,999.09
2025-05-25 15:57:39,39.41,35.64,999.12
2025-05-25 15:57:44,39.37,35.36,999.09
2025-05-25 15:57:49,39.43,36.32,999.1
2025-05-25 15:57:54,39.43,36.06,999.1
2025-05-25 15:57:59,39.5,35.37,999.11
2025-05-25 15:58:04,39.57,35.32,999.04
2025-05-25 15:58:09,39.48,34.42,999.07
2025-05-25 15:58:14,39.41,35.06,999.11
2025-05-25 15:58:19,39.39,35.37,999.07
2025-05-25 15:58:24,39.41,35.32,999.13
2025-05-25 15:58:29,39.37,35.0,999.11
2025-05-25 15:58:34,39.55,35.64,999.11
2025-05-25 15:58:39,39.51,35.51,999.03
2025-05-25 15:58:44,39.51,35.47,999.11
2025-05-25 15:58:49,39.51,35.38,999.09
2025-05-25 15:58:54,39.53,35.21,999.05
2025-05-25 15:58:59,39.48,35.33,999.06
2025-05-25 15:59:04,39.46,35.34,999.05
2025-05-25 15:59:09,39.6,35.13,999.04
2025-05-25 15:59:14,39.5,35.45,999.06
2025-05-25 15:59:19,39.48,35.25,999.12
2025-05-25 15:59:24,39.46,35.36,999.11
2025-05-25 15:59:29,39.44,35.2,999.13
2025-05-25 15:59:34,39.32,35.59,999.16
2025-05-25 15:59:39,39.41,35.23,999.16
2025-05-25 15:59:44,39.44,35.31,999.17
2025-05-25 15:59:49,39.37,34.98,999.11
2025-05-25 15:59:54,39.37,35.25,999.07
2025-05-25 15:59:59,39.39,35.63,999.16
2025-05-25 16:00:04,39.43,35.15,999.09
2025-05-25 16:00:09,39.5,35.65,999.04
2025-05-25 16:00:14,39.46,35.42,999.02
2025-05-25 16:00:19,39.44,35.57,999.05
2025-05-25 16:00:24,39.51,35.38,999.1
2025-05-25 16:00:29,39.34,35.27,999.12
2025-05-25 16:00:34,39.46,35.11,999.11
2025-05-25 16:00:39,39.51,35.86,999.09
2025-05-25 16:00:44,39.43,35.79,999.07
2025-05-25 16:00:49,39.51,34.99,999.05
2025-05-25 16:00:54,39.41,35.73,999.08
2025-05-25 16:00:59,39.41,35.37,999.11
2025-05-25 16:01:04,39.43,35.39,999.04
2025-05-25 16:01:09,39.41,35.49,999.08
2025-05-25 16:01:14,39.44,35.29,999.06
2025-05-25 16:01:19,39.44,35.42,999.15
2025-05-25 16:01:24,39.43,35.38,999.09
2025-05-25 16:01:29,39.32,35.54,999.12
2025-05-25 16:01:34,39.57,35.52,999.09
2025-05-25 16:01:39,39.44,35.16,999.11
2025-05-25 16:01:44,39.41,35.37,999.01
2025-05-25 16:01:49,39.46,35.32,999.09
2025-05-25 16:01:54,39.41,35.53,999.14
2025-05-25 16:01:59,39.43,35.36,999.16
2025-05-25 16:02:04,39.34,35.53,999.16
2025-05-25 16:02:09,39.39,35.38,999.16
2025-05-25 16:02:14,39.36,35.88,999.11
2025-05-25 16:02:20,39.44,35.12,999.14
2025-05-25 16:02:25,39.34,35.58,999.13
2025-05-25 16:02:30,39.28,35.55,999.18
2025-05-25 16:02:35,39.5,35.22,999.09
2025-05-25 16:02:40,39.5,35.15,999.05
2025-05-25 16:02:45,39.64,35.68,999.02
2025-05-25 16:02:50,39.55,35.44,998.99
2025-05-25 16:02:55,39.5,34.56,999.05
2025-05-25 16:03:00,39.51,34.52,999.02
2025-05-25 16:03:05,39.48,35.5,999.11
2025-05-25 16:03:10,39.51,35.05,999.06
2025-05-25 16:03:15,39.53,35.82,999.06
2025-05-25 16:03:20,39.48,35.04,999.08
2025-05-25 16:03:25,39.62,37.12,999.0
2025-05-25 16:03:30,39.62,35.45,998.98
2025-05-25 16:03:35,39.6,35.28,998.98
2025-05-25 16:03:40,39.51,34.09,999.01
2025-05-25 16:03:45,39.57,34.75,998.96
2025-05-25 16:03:50,39.66,35.27,998.96
2025-05-25 16:03:55,39.57,35.48,999.0
2025-05-25 16:04:00,39.69,36.43,999.03
2025-05-25 16:04:05,39.53,35.66,999.07
2025-05-25 16:04:10,39.5,35.53,999.07
2025-05-25 16:04:15,39.67,35.54,998.98
2025-05-25 16:04:20,39.6,35.65,999.02
2025-05-25 16:04:25,39.6,34.54,999.08
2025-05-25 16:04:30,39.44,35.27,999.1
2025-05-25 16:04:35,39.53,35.26,999.1
2025-05-25 16:04:40,39.39,35.62,999.14
2025-05-25 16:04:45,39.32,36.17,999.11
